531,v.（使）倒塌；（使）崩溃；（使）瓦解；折叠 n.倒塌；崩溃；暴跌,531
532,adj.旁系的；并行的；附属的 n.附属担保物；支亲；副保,532
533,adj.口语的；会话的,533
534,adj. 巨大的； <口>异常的,534
535,n.结合；结合到一起的事物或人；密码,535
536,n.彗星,536
537,n.司令官；指挥官,537
538,v.开始；着手；<英>获得学位,538
539,v.推荐；称赞；嘉奖；把 ... 托付给,539
540,n.评论员；解说员；注释者,540
541,n.贸易；商业,541
542,n.佣金；委员会；委托；委任；犯罪 vt.授予；使服役；委托,542
543,n.委员会,543
544,adj.宽敞的,544
545,v.传达；沟通；交流,545
546,n.社区；社会；公众；共同体；团体；共享；共有；,546
547,adj.紧密的；紧凑的；简洁的 vt.使简洁；使装满；压实 n.合约条约；梳妆粉盒；<美>小型汽车,547
548,n.公司；商号；陪伴；同伴；客人；,548
549,adj.可比较的；比得上的,549
550,adj.比较的；相当的 n.比较级,550
551,v.比较；对比；比喻 n.比较；对照,551
552,n.怜悯；同情,552
553,adj.一致的；兼容的；适合的 n.兼容,553
554,v.强迫；迫使；使不得已,554
555,n.补偿；赔偿；赔偿金,555
556,v.竞争；比赛；对抗,556
557,adj.有能力的；足够的；胜任的,557
558,vt.编译；编制；编纂,558
559,adj.补充的；互补的,559
560,n.抱怨；疾病；诉苦；控告；投诉,560
561,adj.完整的；完成的；彻底的 vt.完成；使完美；使圆满；填（表格等）,561
562,vt.相辅相成 n.补足物；补语；余角,562
563,adj.复杂的；合成的；复合的 n.综合体；复合体；,563
564,v.使复杂化；使起纠纷 adj.复杂的,564
565,n.称赞；恭维；(复数)致意 vt.恭维；称赞,565
566,adj.问候的；称赞的；免费赠送的,566
567,vi.顺从；遵照；答应,567
568,n.零部件；元件；组成部分；成分 adj.组成的；构成的,568
569,adj.镇静的；沉着的；由…组成的,569
570,n.镇静；沉着,570
571,adj.全面的；广泛的；综合的；理解的,571
572,vt.充分理解；领悟；包括,572
573,vt.构成；包含,573
574,adj.极有趣的；强迫的；上瘾的；难以抑制的,574
575,adj.强制的；势在必行的；义务的,575
576,vt.隐藏；隐瞒；掩盖,576
577,vt.承认；给予；让步；认输 vi.让步,577
578,n.自负；个人观点；幻想；字字珠玑；好评,578
579,v.设想；想出；怀孕,579
580,adj.担忧的；关心的；关切的；有关的,580
581,n.音乐会；一致；和谐 vt.协定；协同安排 vi.合作,581
582,adj.协定的；商议好的；一致的 动词concert的过去式和过去分词.,582
583,n.让步；特许权；租界；妥协,583
584,adj.调和的；安抚的,584
585,adj.简明的；简要的,585
586,vt.推断出；缔结；使结束 vi.结束；总结；作决定；作协议,586
587,adj.决定性的；确实的；结论性的,587
588,v.捏造；调制,588
589,adj.具体的；实质性的；混凝土的 n.水泥；混凝土；具体物 v.凝结；结合,589
590,v.意见相同；同时发生,590
591,n.赞同；意见一致；同时发生,591
592,adj.同时发生的,592
593,vt.谴责；判刑,593
594,n.调味品；佐料,594
595,n.条件；情况 v.训练；决定；以 ... 为条件；护理（头发）,595
596,vt.宽恕,596
597,n.行为；举动；品行 v.引导；指挥；管理 vt.导电；传热,597
598,n.圆锥体；锥形物；球果 vt.变成锥形,598
599,n.同盟者；同盟国；同伙 Confederate：美国南部联盟. adj.同盟的；联合的 v.（使)结盟；（使)联合,599
600,v.商讨；授予，赐予,600
601,n.会议；讨论会；协商会；会谈,601
602,v.吐露；委托；信赖,602
603,v.承认；供认；告解；听取忏悔,603
604,n.信任；把握；信心；知心话 adj.骗得信任的,604
605,adj.自信的；有信心的；有把握的,605
606,adj.秘密的；机密的；表示信任的；获信赖的,606
607,vt.限制；禁闭 n.范围；界限；约束；限制,607
608,v.证实；批准；确定,608
609,v.没收；充公,609
610,vt.使困惑；混淆；挫败；诅咒,610
611,vt.使困惑；使混乱；混淆,611
612,adj.同性质的；适意的；趣味相同的；友善的,612
613,v.使集合；聚集；集合 adj.集体的,613
614,adj.拥挤的；堵塞的；充血的；鼻子不通的 动词congest的过去式和过去分词.,614
615,n.国会议员,615
616,n.适合；一致；调和,616
617,v.变戏法；恳求；唤起；以咒文召唤,617
618,n.默许；纵容；共谋 =connivence.,618
619,v.共谋；默许；纵容,619
620,n.鉴识家；内行,620
621,n.良心；是非之心；顾忌,621
622,adj.认真的；谨慎的；负责的,622
623,adj.神志清醒的；意识到的；自觉的；有意的 n.意识,623
624,v.供神用；奉献；使神圣 adj.被献给神的；神圣的,624
625,adj.连续的；连贯的,625
626,n.一致；同意；共识,626
627,adj.保守的；守旧的 n.保守派(党)；保守的人,627
628,n.温室；音乐学院,628
629,n.蜜饯；果酱 v.保存；保持；节省；用糖保存,629
630,v.考虑；思考；认为；体谅；注视,630
631,adj.重要的；相当大的；可观的,631
632,adj.考虑周到的；体谅的；体贴的,632
633,vt.安慰；慰藉 n.仪表盘；操控台；(游戏)平台；落地式支座,633
634,v.合并；统一；巩固,634
635,n.<正式>（君王的）配偶；一组(古乐器)；一组(演奏几世纪前音乐的乐师) v.厮混；结交,635
636,adj.显著的；显眼的；显而易见的,636
637,n.阴谋；共谋,637
638,v.阴谋；协力；共谋，串通一气,638
639,adj.不变的；经常的 n.常数；恒量,639
640,n.星座；星群,640
641,vt.构成；组成；任命；建立；制定,641
642,vt.强迫；限制,642
643,v.压缩；束紧；使收缩,643
644,vt.建造；构筑；造(句) n.构想,644
645,v.解释；翻译；作句法分析,645
646,v.查阅；请教；商讨；就诊,646
647,n.消费者；用户；消费品,647
648,v.消耗；吃喝；毁灭,648
649,adj.传染性的；感染性的,649
650,n.容器；集装箱,650
651,vt.弄脏；污染,651
652,n.轻视；轻蔑,652
653,vt.注视；沉思；打算,653
654,adj.可鄙的；可轻视的,654
655,adj.轻视的；轻蔑的；瞧不起的,655
656,v.竞争；争斗；争辩；坚决主张,656
657,n.大陆；洲；(the Continent)欧洲大陆,657
658,n. 内容； 目录； 含量 adj. 满足的； 满意的 vt. 使 ... 满足； 使 ... 安心,658
659,n.代表团；小分队；偶然的事情 adj.取决于；经验主义的；不可预知的,659
660,adv.不断地；频繁地,660
661,n.合同；婚约；合约；契约 v.缩小；订合同；缩短；感染（疾病）；招致,661
662,n.周线；轮廓；等高线；概要；电路 vt.画轮廓(画等高线) adj.显示轮廓的,662
663,vt.反驳；与 ... 矛盾,663
664,n.合同；婚约；合约；契约 v.缩小；订合同；缩短；感染（疾病）；招致,664
665,n.对比；差别；对照物 v.对比；成对照 n.,665
666,v.违反；相抵触；否定,666
667,v.图谋；发明；设计；设法做到,667
668,adj.悔悟了的；后悔的；痛悔的,668
669,n.争议；(公开的)争论,669
670,adj.有争议的；引起争论的,670
671,v.议论；辩驳；驳击,671
672,vi.集合 vt.集合；召集；召唤,672
673,adj.便利的；方便的,673
674,n.大会；协定；惯例；公约,674
675,adj.传统的；惯例的；常规的,675
676,v.(使)转变；使…改变信仰；转化；兑换；换算 n.皈依者；改变信仰的人,676
677,vt.表达；传达；运输；转移,677
678,vt.宣判 ... 有罪；使 ... 知罪 n.囚犯；罪犯 adj.被定罪的,678
679,n.护航队；护送；护卫；警护 v.护航；护送,679
680,n.合作；协作；合作社；协同作用,680
681,v.（使）协调；（使）一致；（使）同等 n.坐标；同等的人物；配套服装 adj.同等的；等位的；(大学)男女分院制的,681
682,n.铜；铜币；警察；紫铜色；有紫铜色翅膀的小蝴蝶 vt.镀铜,682
683,n.兴奋剂；补品 adj.热忱的；诚恳的；兴奋的,683
684,n.复制品；抄本；副本；一册；一份 v.复制；抄写；抄袭,684
685,n.军团；兵团；队,685
686,n.尸体,686
687,adj.肥胖的,687
688,adj.正确的；得体的 v.改正；纠正,688
689,vt.使相互关联 vi.关联 n.相关物,689
690,n.通信；信件；相符，相似；一致，相当,690
691,v.确证；证实,691
692,v.腐蚀；侵蚀；损害,692
693,n.服装；剧装 vt.提供服装；为 ... 设计服装 adj.服装打扮的,693
694,adj.世界性的；久经世故的；遍生于世界的；四海一家的 n.世界主义者,694
695,n.膺品；伪造品 adj.假冒的；假装的 v.仿造；伪装；假装,695
696,n.劝告；建议；诉讼律师 v.提供建议；劝告,696
697,n.职务相当的人；对应物；相似之物；副本,697
698,adj.无数的；多的数不清的,698
699,n.法院；庭院；宫廷；球场；奉承 v.献殷勤；追求；招致；设法获得,699
700,adj.有礼貌的；殷勤的；客气的，谦恭的,700
701,n.封面；盖子；套子；表面 v.覆盖；涉及；包含；掩护；给…保险,701
702,adj.贪婪的；贪心的；垂涎的,702
703,v.畏缩；退缩；抖缩,703
704,n.工艺；手艺；狡诈；船舶；航空器；行会成员 vt.手工制作；精心制作,704
705,adj.舒适的；惬意的 v.靠近；取悦 n.保温罩 =cosy(英).,705
706,adj.狡猾的；熟练的；巧妙的,706
707,v.塞满；猛吃；仓促备考 n.仓促备考；挤成一堆的人群 Cram. n.克拉姆(姓氏或男子名),707
708,v.撞击；坠毁；发出巨响；崩溃；破产；<俚>宿夜 n.轰隆声；猛撞；崩溃；暴跌；垮台；粗布 adj.速成的,708
709,v.渴望；热望；迫切需要；恳求,709
710,adj.疯狂的；荒唐的；着迷的 n.荒唐的人 adv.疯狂地,710
711,n.国书；凭据；印信 vt.提供证明书 adj.信任的,711
712,n.信用；荣誉；学分；赞扬；贷款；赊欠；贷方；存款 (复)credits: 演职员名单. v.归功于；相信；记入贷方,712
713,adj.轻信的；易受骗的,713
714,n.宗教信仰；信念,714
715,n.裂缝；破口；崩溃处,715
716,n.小湾；小溪 Creek. n.克里克族；克里克人；克里克语,716
717,n.全体船员；全体乘务员；(一组)工作人员；划艇队员 v.当船员；当机务人员,717
718,adj.脆的；干脆的；卷曲的；明快的；(天气)干冷的 n.薯片；松脆物 v.(使)发脆；(使)卷曲,718
719,adj.批评的；挑剔的；决定性的；危险的 adj.临界的,719
720,adj.弯曲的；歪的；不老实的；不正直的 动词crook的过去式和过去分词.,720
721,adj.决定性的；关键的,721
722,adj.天然的；未加工的；粗鲁的；粗糙的；简陋的 n.原油；天然的物质,722
723,adj.残酷的；残忍的；引起痛苦的,723
724,v.崩溃；弄碎；破灭,724
725,v.（使)起皱；(使)崩溃；压垮 n.压痕；皱痕,725
726,v.压碎；击败；使...失望；折皱；压榨 n.压碎；压榨；极度拥挤；<口>迷恋,726
727,n.外壳；坚硬的外壳；面包皮 vt.盖以硬皮 vi.结硬皮,727
728,adj.隐秘的；秘密的；用密码的；隐晦的,728
729,n.水晶；结晶体；表蒙子 adj.透明的；晶体的,729
730,adj.立方体的；立方的,730
731,n.烹饪；佳肴,731
732,n.顶点；最高潮,732
733,adj.该责备的；有罪的,733
734,n.宗教膜拜仪式；异教；狂热崇拜；个人崇拜,734
735,vt.栽培；耕作；培养；陶冶；结交(朋友),735
736,n.教化；培养；耕作,736
737,adj.狡猾的；有眼光的；精巧的；可爱的 n.【C】狡诈；灵巧,737
738,n.路边；克制；勒马绳 vt.抑制；勒住；牵(狗)到合适地方大小便,738
739,n.好奇心；好奇；稀奇的人或物,739
740,adj.好奇的；奇特的,740
741,n.货币；流通,741
742,n.趋势；(水、气、电)流 adj.现在的；流通的,742
743,adj.匆匆忙忙的；草率的；粗略的,743
744,adj.(言语)简短失礼的；简短的； 草率的,744
745,v.缩减；削减；截短,745
746,n.垫子；橡皮软垫；缓冲 vt.加垫褥；放在垫子上；保护；减缓；为 ... 装垫子,746
747,n.习惯；风俗；惯例 （复）customs: 海关；关税. adj.定做的；定制的,747
748,adj.愤世嫉俗的；悲观的；恶意的,748
749,n.短剑；匕首；,749
750,adj.潮湿的；有湿气的；沮丧的 n.湿气；潮湿 vt.使潮湿；使扫兴 vi.变潮湿,750
751,v.(使)潮湿；使沮丧；抑制,751
752,adj.危险的；不安全的,752
753,v.摇晃；悬垂；挂着；追求 n.摇摆；摇摆物,753
754,adj.阴湿的 n.潮湿；沼泽地,754
755,adj.勇敢的；大胆的 n.勇敢；勇气,755
756,n.飞镖；投射；突进；缝褶 vi.快速投掷；突然移动 vt.使突然移动,756
757,adj.过时的；陈旧的 动词date的过去式和过去分词.,757
758,adj.无畏的；勇敢的；不屈不挠的,758
759,vt. 使 ... 茫然； 使 ... 眩目 n. 恍惚； 晕眩,759
760,v.使眼花；使赞许 n.光辉,760
761,adj.令人眼花缭乱的；耀眼的 动词dazzle的现在分词.,761
762,adj.死的；不起作用的；无趣的；筋疲力尽的；麻木的；完全的；无效的；沉闷的；（指球）界外的 adv.完全地；直接地；突然地,762
763,adj.致命的；如死一样的 adv.非常地；如死一般地,763
764,n.协定；交易；大量 v.应付；分配；处理；交易；经营,764
765,adj.有疑问的，有争议的；成问题的,765
766,n.借方；债务人,766
767,n.衰落；颓废,767
768,n.债务；恩情；负债状态；义务；罪,768
769,v.(使)衰退；(使)腐败；(使)腐烂 n.衰退；腐烂；腐败,769
770,adj.欺诈的；欺骗的,770
771,n.欺骗；诡计；不诚实,771
772,vt.欺骗 vi.行骗,772
773,adj.相当好的；体面的；适当的；正派的,773
774,adj.骗人的；虚伪的；诈欺的,774
775,v.高谈阔论；雄辩；大声说,775
776,v.决定；判断；断定,776
777,adj.小数的；十进位的 n.小数,777
778,v.下降；减少；变弱；拒绝；倾斜 n.衰微；跌落；晚年,778
779,n.倾斜面；斜坡,779
780,n.礼貌合宜,780
781,n.法令；判决 v.颁布；裁定；注定,781
782,v.责难；诽谤,782
783,vt.致力于；献出；提献辞,783
784,v.认为；视作,784
785,vt.诽谤；中伤；损毁名誉,785
786,n.缺席；默认(值)；不履行责任 v.拖欠；默认；不履行义务；缺席,786
787,n.缺点；缺陷 vi.背叛,787
788,n.背叛；脱党；离会,788
789,adj.有缺陷的；,789
790,v.防守；防护；辩护,790
791,v.推迟；延期；使延期入伍 v.顺从；把…委托给他人,791
792,n.顺从；敬重,792
793,adj.恭敬的；顺从的,793
794,adj.挑衅的；目中无人,794
795,n.赤字；逆差；亏损；亏空；不足,795
796,vt.弄脏；污损；败坏；玷污 vi.以纵队前进 n.(山间)小道；狭谷,796
797,adj.明确的；一定的；有把握的,797
798,v.使偏斜；转向；改变原计划,798
799,vt.使变形；使畸形 vi.变形,799
800,v.诈骗,800
801,adj.敏捷熟练的；灵巧的,801
802,adj.死的；不能使用的；非现存的；失效的 n.死者,802
803,v.退化；堕落 adj.堕落的；退化的 n.堕落的人,803
804,vt.藐视；挑衅；反抗,804
805,v.降格；使屈辱；贬低；退化；降解,805
806,n.神；神性 Deity. n.（前加the）上帝,806
807,adj.沮丧的；灰心的 动词deject的过去式和过去分词形式.,807
808,n.代表 v.派 ... 为代表；委派；授权；委托,808
809,v.耽搁；推迟；延误 n.耽搁；延期；推迟,809
810,vt.删除,810
811,adj.有害的,811
812,adj.深思熟虑的；故意的；从容不迫的 v.仔细考虑；研讨,812
813,adj.美味的；可口的,813
814,adj.微妙的；精美的；纤细的；脆弱的；敏锐的；美味的,814
815,vt.描绘；叙述；画出,815
816,v.欺骗；迷惑；蛊惑,816
817,n.民主国家；民主；民主制,817
818,n.死亡；转让房产；让位 v.让渡；遗赠；转让；死亡,818
819,v.拆毁；破坏；驳倒；<口>吃光,819
820,vt.证明；演示；示范 vi.示威,820
821,v.提出异议；反对；<古>拖延 n.异议；反对,821
822,vt.表示；象征,822
823,v.谴责；告发；通告废除,823
824,adj.密集的；稠密的；浓密的,824
825,n.密度；浓度；比重,825
826,vt.否认；拒绝承认；拒绝给予；自制,826
827,adj.依靠的；依赖的；从属的,827
828,vt.离开 vi.离开；死亡,828
829,vt.描述；描绘；画,829
830,vt. 悲叹； 谴责； 对 ... 深感遗憾,830
831,vt.驱逐出境；持...举止,831
832,v.放置；(使)沉淀；存储；付(订金等)；寄存 n.存款；定金；堆积物；矿床,832
833,v.声明不赞成；抨击；反对,833
834,n.贮藏所；仓库；车站；补给站,834
835,v.贬值；降价；轻视,835
836,vt.使沮丧；压下；使萧条；降低；压抑,836
837,n.沮丧；萧条,837
838,n.代表；副手；议员,838
839,vt.扰乱；使发狂,839
840,v.嘲笑；愚弄,840
841,vt.应受；值得,841
842,n.沙漠；荒地；应得(的惩罚或奖励) v.遗弃；离弃；放弃；擅离职守,842
843,vt.指定；标明；把...定名为；选派 adj.指定的,843
844,n.设计；图样；图案；目的 v.设计；计划,844
845,adj.狡猾的；有预谋的 n.设计 动词design的现在分词.,845
846,adj.令人满意的；性感的；有吸引力的；值得的；令人向往的 n.有吸引力的人或物,846
847,n.渴望；愿望；欲望 v.渴望；向往；要求,847
848,adj.渴望的；想要的,848
849,adj.荒凉的；荒芜的；孤单寂寞的,849
850,vt.派遣；迅速处理n.运送；派遣；急件=dispatch（美）,850
851,adj.可鄙的；卑劣的,851
852,v.夺取；掠夺,852
853,vt.轻视,853
854,n.甜食，餐后甜点,854
855,n.目的地；终点,855
856,v.注定；指定；预定,856
857,adj.破坏性的；有害的,857
858,n.命运,858
859,vt.使分离；拆卸；派遣 ,859
860,adj.超然的；分离的；独立的,860
861,vt.扣留；拘押；耽搁；延误,861
862,n.决心；测定；规定；(正式)决定；定位,862
863,v.发觉；察觉；探测,863
864,v.决定；决心；确定；测定,864
865,adj.威慑的 n.威慑物；妨碍物，障碍,865
866,v.厌恶；痛恨,866
867,vi.减损 vt.转移,867
868,n.损伤；损害物,868
869,adj.有害的 n.有害的人或事,869
870,vt.毁坏；使荒芜；使震惊,870
871,v.发展；发育；开发；冲洗(照片),871
872,v.偏离；脱离 n.叛离者；偏差；不正常的人或物 adj.离经叛道的,872
873,n.装置；设备；策略；设计,873
874,adj.迂回的；弯曲的；不正直的；狡猾的,874
875,vt.设计；发明；遗赠,875
876,adj.全无的；缺乏的,876
877,adj.投入的；深爱的；全心全意的 动词devote的过去式和过去分词.,877
878,n.虔诚；献身；奉献；热爱,878
879,v.吞食；毁灭；贪婪地阅读,879
880,adj.虔诚的；虔敬的；衷心的,880
881,adj.灵巧的；机灵的；惯用右手的 =dextrous.,881
882,v.判断；诊断(疾病),882
883,n.诊断；调查分析,883
884,n.图解；图表 vt.用图解法表示,884
885,n.方言；地方话,885
886,n.对话 v.对话,886
887,n.直径,887
888,adj.独裁的；专政的,888
889,n.日常食物；规定饮食；节食 n.（日本等国的）国会 v.节食；照规定饮食；喂食,889
890,vt.扩散；散开；传播 vi.弥漫；扩散 adj.冗长的；四散的,890
891,adj.高贵的；威风的；有尊严的；气派的 动词dignify的过去式和过去分词,891
892,n.尊严；高贵；端庄,892
893,vt.使高贵；使增辉；抬高…的身价；将…美其名为,893
894,v.走向岔道；离开本题；扯到枝节上,894
895,v.使扩大；扩大；膨胀；详述,895
896,n.困境；进退两难,896
897,adj.勤奋的；用功的,897
898,vt.稀释；冲淡 adj.冲淡的；稀释的,898
899,adj.暗淡的；模糊的；笨的 v.使暗淡；使失去光泽 n.车头近光灯；停车灯,899
900,n. 尺寸； 次元； 容积； 维度； 范围； 方面 vt. 标尺寸； 形成 ... 尺寸,900
901,vt.减少；减损；贬低 vi.变少；逐渐变细,901
902,adj.小的；小型的；变小的 n.小的人（物）；,902
903,adj.肮脏的；昏暗的,903
904,n.外交,904
905,adj.外交的；古字体的；老练的,905
906,adj.直接的；笔直的；坦白的 v.对准；指挥；指示；命令,906
907,v.放下武器；裁军；解除武装；缓和,907
908,adj.消除敌意的；解除疑虑的 动词disarm的现在分词形式.,908
909,vt.扰乱；弄乱,909
910,v.弄乱；使混乱 n.无秩序；混乱,910
911,adj.灾难性的；极糟的,911
912,n.灾难,912
913,v.解散；遣散,913
914,v.支付；支出；分配,914
915,vt.丢弃；抛弃 vi.丢牌 n.丢牌；废牌,915
916,v.辨明,916
917,adj.可辨别的,917
918,v.排出；释放；解雇；放电；解除；清偿债务 n.卸货；释放；发射；放电；准许离开；排出物,918
919,n.弟子；门徒；信徒,919
920,v.放弃；否认；弃权；拒绝,920
921,n.不调和；不一致；,921
922,n.谈话，讨论；（一系列的）演讲，文章 vi.讲述；谈话 vt.叙述；讨论,922
923,n.折扣；贴现率 vt.打折扣；贴现；不全信；不重视 vi.贴现；减息贷款,923
924,adj.谨慎的；不引人注意的；朴素的，简易的,924
925,adj.不连续的；分离的,925
926,n.谨慎；慎重；自行决定,926
927,n.歧视；鉴赏力；辨别,927
928,n.轻蔑 v.蔑视,928
929,v.使丑陋；损毁(外貌等),929
930,n.厌恶；憎恶；反感 vt.使厌恶；使作呕,930
931,n.耻辱 v.耻辱；丢脸,931
932,vt.蔑视；贬损,932
933,adj.不感兴趣的；无私欲的；公平的；公正的 动词disinterest的过去式和过去分词形式.,933
934,adj.阴沉的；凄凉的；暗的,934
935,n.沮丧；绝望 vt.使 ... 沮丧；使 ... 惊愕,935
936,v.派遣；发送；迅速完成；处死 n.急件；派遣；发送；新闻报道,936
937,adj.不是必要的；可有可无的,937
938,v.取代；移置；替换,938
939,v.清除；处理掉；解决；杀死；打败,939
940,v.证明 ... 是不对的；提出 ... 的反证,940
941,n.性情；倾向；安排；处置；控制；,941
942,adj.声名狼藉的；见不得人的；不体面的,942
943,adj.无礼的；不尊敬的,943
944,vt.干扰；打断；妨碍；使分裂；使破裂,944
945,v.解剖；切细；仔细研究；详细分析,945
946,v.掩饰；假装,946
947,vt.散播；公开；宣传,947
948,adj.不同的,948
949,v.掩饰；假装；装糊涂,949
950,v.驱散；消散；散去；浪费；挥霍；放荡,950
951,n.蒸馏,951
952,adj.疏远的；遥远的；远房的；陌生的；远行的,952
953,vt.歪曲；扭曲；变形 vi.歪曲,953
954,vt.分散；转移；分心；困扰,954
955,adj.痛苦的 动词distress的过去式和过去分词.,955
956,v.分配；散发；分布,956
957,vt.使分离；使不和,957
958,v.分歧；分叉；,958
959,adj.分歧的；分开的；偏离的,959
960,adj.不同的；多种多样的,960
961,v.泄露；暴露,961
962,vt.使多样化；使变化；使不同 vi.多样化,962
963,n.学说；教义；主义；（政府政策的）正式声明,963
964,vt.划分；隔开；分割；,964
965,v.避开；躲避 n.躲避；诡计,965
966,n.教条；教义；信条,966
967,adj.教条的；武断的,967
968,adj.悲哀的；寂寞的；阴沉的,968
969,n.海豚,969
970,adj.家庭的；国内的；驯养的 n.佣人；家仆,970
971,adj.主要的；占优势的；显性的 n.主宰者；显性基因,971
972,adj.专横的；作威作福的,972
973,v.支配；控制；统治；占优势；俯视；高耸于,973
974,v.捐赠；捐献,974
975,n.统治；主权；领土 Domimion：. n.英联邦的自治领土,975
976,n.捐赠人；施主；供者,976
977,n.毁灭；厄运；判决；死亡 vt.注定；判定,977
978,adj.休眠的；睡眠的；静止的；潜伏的；匿名的；（动物等）冬眠的,978
979,n.集体宿舍 n.【美】学生宿舍楼,979
980,n.怀疑；疑惑；悬而未定 vt.怀疑；不信任 vi.不确定,980
981,adj.可疑的；怀疑的；不确定的,981
982,adj.情绪低落的,982
983,v.打瞌睡 n.瞌睡,983
984,v.拖；拉；迫使；缓慢行进；进行过久；扯进；打捞 n.拖；拉；累赘；阻力 n.男子穿的女子服装,984
985,n.缺点；退税；退款；不利条件；弊,985
986,v.惧怕；担心 n.恐惧；可怕的人或事 adj.恐怖的；使人敬畏的,986
987,vi.下毛毛雨 vt.细雨般地洒下 n.细雨,987
988,adj.气馁的；悲哀的；垂下的,988
989,adj.激烈的；重大的；极端的,989
990,adj.双重的；成双的 n.双数,990
991,adj.怀疑的；可疑的；不确定的,991
992,adj.易延展的；柔软的；易教导的,992
993,adj.哑的；愚蠢的；不能说话的 vt.使沉默,993
994,n.地牢；土牢；城堡主塔,994
995,n.干旱,995
996,adj.昏昏欲睡的；令人昏昏欲睡的 adj.寂静的,996
997,adj.耐用持久的,997
998,adj.微黑的；带黑的；昏暗的,998
999,vi.居住；存在；冥想；详细阐述,999
1000,v.减少；缩小,1000
1001,n.染料；染色 v.染；染色,1001
1002,n.退潮；衰落 vi.落潮；衰退,1002
1003,adj.古怪的；反常的；不同圆心的 n.怪人；,1003
1004,adj.经济学的；经济的；有利可图的,1004
1005,adj.节俭的；经济的；合算的,1005
1006,n.经济学,1006
1007,n.住处；住宅,1007
1008,v.节约；节省；有效地利用 =economise(英).,1008
1009,adj.应有的；到期的；预定的；应付的 n.应得物；会费,1009
1010,n.狂喜；入迷 Ecstasy. n.摇头丸,1010
1011,n.边缘；优势；边；刀口 vt.给 ... 加上边；缓慢横过；使锋利 vi.徐徐前进,1011
1012,adj.可食用的 n.食品；食物,1012
1013,vt. <古>建立； 训导； 教导； 启发； 薰陶,1013
1014,v.擦掉；抹去；使（自己）不受人注意；忘却,1014
1015,adj.有效的；生效的；实际的,1015
1016,vt.使实现,1016
1017,v.流出；散布 adj.散出的；扩散的,1017
1018,adj.效率高的；胜任的,1018
1019,n.自我主义者；利己主义者,1019
1020,v.逝去；过去 n.（光阴）逝去,1020
1021,n.效应；结果；影响；印象；效果；要旨 v.使产生；引起,1021
1022,n.弹力；弹性；伸缩性；灵活性,1022
1023,n.得意洋洋；兴高采烈,1023
1024,n.选举；当选；选举权,1024
1025,adj.优雅的；雅致的,1025
1026,adj.基本的；初级的；元素的,1026
1027,v.喷射；放逐；驱逐,1027
1028,adj.详尽的；复杂的；精心的；精美的 v.详细地说明；用心制作；推敲；变得复杂,1028
1029,n.精英 adj.精英的；优秀的,1029
1030,n.雄辩；口才,1030
1031,adj.雄辩的；有口才的；动人的,1031
1032,vt.举起；提拔；素养提升；鼓舞 vi.变高,1032
1033,v.阐明；说明,1033
1034,n.要素；元素；（学科的）基本原则；(复数)恶劣天气；元件,1034
1035,vt.逃避；躲避；理解不了；记不起来,1035
1036,adj.难懂的；难捉摸的；难找的；逃避的,1036
1037,v.(使)消瘦；(使)憔悴,1037
1038,adj.瘦弱的；憔悴的 动词emaciate的过去式和过去分词.,1038
1039,v.铭记；防腐；使弥香气；使不朽,1039
1040,vt.使窘迫；使尴尬；使为难 vi.窘迫,1040
1041,v.美化、装饰或修饰；渲染或添枝加叶,1041
1042,vt.盗用；挪用,1042
1043,vt.使具体化；包含；代表，体现；使(精神)肉体化,1043
1044,v.拥抱；包含；包围；接受；信奉 n.拥抱,1044
1045,v.刺绣；镶边；装饰,1045
1046,vt.修订；校订,1046
1047,v.移居；移民,1047
1048,vi.浮现；(由某种状态)脱出；(事实)显现出来,1048
1049,adj.著名的；卓越的,1049
1050,vt.强调；着重；使突出,1050
1051,adj.强调的；(人)明确表示的；有目共睹的；,1051
1052,n.雇员,1052
1053,n.雇主,1053
1054,vt.授权；使能够,1054
1055,vt.效法；尽力赶上 ,1055
1056,vt.使能够；使可能,1056
1057,vt.制定法律；扮演,1057
1058,v.施魔法；使迷惑；使喜悦；使陶醉,1058
1059,vt.围绕；包围；包括；完成,1059
1060,v.侵占；侵犯；侵害,1060
1061,vt.鼓励；促进；支持,1061
1062,v.妨害；阻害,1062
1063,adj.空的；空洞的；空虚的；空腹的 v.倒空；变空；排空 n.空物,1063
1064,vt.危及；危害,1064
1065,v.<英>尽力；努力 n.奋力；尽力 =endeavor(美),1065
1066,adj.无止境的；没完没了的,1066
1067,vt.赞同；支持；背书于,1067
1068,vt.容忍 vi.忍耐；持久；持续,1068
1069,adj.精力旺盛的；有力的；能量的,1069
1070,v.使活跃；赋予能量；激励；使精力充沛,1070
1071,adj.无力的；衰弱的 vt.使无力；使衰弱,1071
1072,v.产生；引起,1072
1073,v.使全神贯注；独占；正式誊写；用大字体书写,1073
1074,adj.全神贯注的 动词engross的过去式和过去分词形式.,1074
1075,vt.吞没；席卷；吞噬,1075
1076,vt.提高；增加；加强,1076
1077,n.难以理解的事物；谜；谜一般的人,1077
1078,adj.谜的；莫明其妙的；不可思议的,1078
1079,v.启发；开导；教导,1079
1080,adj.巨大的；庞大的,1080
1081,vt.征募；使入伍；获得...支持 vi.入伍；参与,1081
1082,vt.激怒；使暴怒,1082
1083,vt.使狂喜；使出神,1083
1084,vt.使富足；使肥沃；使丰富,1084
1085,vt.使做奴隶；使处于奴役的状态,1085
